,Place,Person,Post,Share,Date
89,,['I Roam Alone'],"ร้องเพลงไม่รุ่ง มุ่งกินก็ด๊ะ! คลิปมา 1 ทุ่ม
มิ้นท์ตะลุยกินที่ New York ย่านไชน่าทาวน์ สวรรค์นักกินที่โอ้ยยย อร่อย เยอะ ถูกด้วย
ทั้งฉ่องฝันจากฮ่องกง เสี่ยวหลงเปาจากเซี่ยงไฮ้ เส้นเบียงๆสดๆจากซีอาน… เพิ่มเติม",,2021-05-29 12:30:00.000000
90,,['I Roam Alone'],:),,2021-05-27 11:47:00.000000
91,,['I Roam Alone'],"ที่ปลูกต้นไม้ทำสวนบ่อยๆ ก็เพราะอยากเป็นฟาร์มสุขให้เธอไง กิ้วๆๆๆ
ที่หัดเล่นเกมส์ใหม่ๆ ก็เพราะอยากเป็นฟาร์มสนุกให้เธอด้วย ฮิ้วๆๆๆ
ตอนนี้มีเกมส์ใหม่ล่าสุด Fantasy Town เป็นเกมส์ปลูกผัก ทำสวน… เพิ่มเติม",,2021-05-26 19:00:00.000000
92,,['I Roam Alone'],"ที่ปลูกต้นไม้ทำสวนบ่อยๆ ก็เพราะอยากเป็นฟาร์มสุขให้เธอไง กิ้วๆๆๆ
ที่หัดเล่นเกมส์ใหม่ๆ ก็เพราะอยากเป็นฟาร์มสนุกให้เธอด้วย ฮิ้วๆๆๆ
ตอนนี้มีเกมส์ใหม่ล่าสุด Fantasy Town เป็นเกมส์ปลูกผัก ทำสวน… เพิ่มเติม",,2021-05-26 19:00:00.000000
93,,['I Roam Alone'],"ฉีดวัคซีน Covid-19 ที่อเมริกา 5 นาทีเสร็จ
ฉีดฟรี ตรวจฟรี หน้ากากฟรี แถมบัตรเมโทรฟรี 1 สัปดาห์ด้วย :)",,2021-05-25 19:08:00.000000
94,,['I Roam Alone'],"ฉีดวัคซีนแล้วนะคะ มิ้นท์ฉีด Pfizer ค่ะ :)
ที่อเมริกาฉีดฟรีสำหรับทุกคน ที่ฉีดเต็มไปหมด ง่ายมากแค่ 5 นาทีก็เสร็จ มีระบบการนัดที่ดีมาก แถมตอนนี้มีนโยบายกระตุ้นให้คนมาฉีดมากขึ้น ทั้งแจกบัตรเมโทร แจกเบียร์ ให้ขนม… เพิ่มเติม",,2021-05-25 13:00:00.000000
95,,['I Roam Alone'],"ถึงอเมริกาอย่างเป็นทางการ!
คนที่นี่ถ้าฉีดแล้วอยู่ข้างนอกก็ไม่ใส่หน้ากากได้ แต่ส่วนใหญ่ก็ยังเห็นใส่กันอยู่นะคะ และระเบียบในร้านค้าดีมากๆๆๆ
ส่วนมิ้นท์ถอดมาถ่ายแล้วใส่ทันทีเด้อ ;)",,2021-05-23 11:53:00.000000
96,,['I Roam Alone'],"บินไปอเมริกา 24 ชั่วโมงถึง
ตอนนี้เดินทางได้ไหม? ประเทศไหนเข้าได้บ้าง? มีเครื่องบินไปกลับปกติรึเปล่า? เอกสารต้องใช้อะไร? มีกฎเกณฑ์อะไรบ้าง?
คลิปนี้มีคำตอบหมดเลย :)",,2021-05-22 14:42:00.000000
97,,['I Roam Alone'],"บินไปอเมริกาละน้า แม่ไล่ออกจากบ้านเพราะป่วนมาก 555 :)
จะเดินทางต้องทำยังไง ใช้เอกสารอะไรบ้าง ประเทศไหนไหนได้ไปไม่ได้ กฏเป็นยังไง บินสายการบินไหน บนเครื่องปลอดภัยรึเปล่า มีบอกในคลิปหมดเลย https://youtu.be/8wtrj_V24V8",,2021-05-21 18:00:00.000000
98,,['I Roam Alone'],"เยาวราช- กินขนมจีบ 100 ปี ช้อปของอร่อยๆฝากแม่เพียบ!
ทั้งกุนเชียงอบเตาถ่าน สังขยาทำเองกับกาแฟสูตร 60 ปี นมมองโกเลีย นมสตรอว์เบอร์รีกุหลาบอร่อยมว้าาาาก และอาหารเทคโนโลยีสงครามโลก เลิฟฟฟฟ
แต่ที่เลิฟกว่าคือ… เพิ่มเติม",,2021-05-19 19:00:00.000000
99,,['I Roam Alone'],"'เพรียงทะเล’ แปลกสุดที่เคยกินในชีวิต! ของดีป่าชายเลน ตัวยาวเฟื้ออออยหย่อนลงมากทีเดียว รสชาติเป็นยังไง? ช่วยเรื่องสมรรถภาพทางเพศจริงไหม? ไปดูกันนะ
… เพิ่มเติม",,2021-05-16 18:00:00.000000
100,,['I Roam Alone'],"บุกโรงงานกัญชา พืชที่อยู่คู่มนุษย์มา 10,000 กว่าปี! ใช้ตั้งแต่ยุคหิน อยู่ดีๆผิดกฏหมายได้ไง?
กัญชาใช้รักษาสิวดีจริงไหม?
สูบกัญชา คือ เมา เสพติด อันตราย?
ทำไมบางทีเมา บางทีชิว บางทีไม่รู้สึกอะไร?
รักษาโรคซึมเศร้า และโรคอะไรได้อีก?
คำตอบอยู่ในนี้ ครบจบในคลิปเดียว ;)
**คลิปนี้ถ่ายทำเดือนกุมภา**",,2021-05-12 19:00:00.000000
101,,['I Roam Alone'],"ช่วงนี้เครียดๆกันเลยขอพาบุกโรงงานกัญชา พืชที่อยู่คู่มนุษย์มาเป็น 10,000 ปี!
กัญชาใช้แก้สิวได้จริงมั้ย?
สูบกัญชา คือ เมา เสพติด อันตราย?
ทำไมบางทีเมา บางทีชิว บางทีไม่รู้สึกอะไร?
ใช้บูชาเทพเจ้า ใช้รักษาโรคมาตั้งนาน ผิดกฏหมายได้ไง?
คลิปอยู่นี่ : https://youtu.be/xy6WrLXPd_0",,2021-05-12 12:00:00.000000
102,,['I Roam Alone'],"บทเรียนชีวิตจาก 1 ปีที่ไม่ได้เดินทาง
1. เสียงตัดสินที่ดังที่สุดในชีวิตคนหนึ่งคนไม่ได้มาจากคนรอบข้าง แต่เป็นเสียงตัดสินในหัวของเราเอง เสียงนี้จะพูดและจะพากย์ชีวิตเราทุกนาทีเลย เป็นเสียงที่ได้ยินตลอดเวลา… เพิ่มเติม",,2021-05-10 18:53:00.000000
103,,['I Roam Alone'],"คอหมูย่างเตาถ่าน อร่อยจนงง! นึ่งข้าวเหนียว ทำน้ำจิ้มแจ่ว พร้อมแซบบบบบบ สูตรพี่บัวลา เชฟอาหารอีสานตั้งแต่ ป. 6
สุดท้ายขอขอบคุณแม่ที่ยอมให้ตั้งครัวนอกบ้าน ไม่ได้ในบ้าน นอกบ้านก็เอา!
#คอหมูย่าง
#ครัวอิหยังวะ
#ครัวในบ้านมีไว้โชว์ไม่ได้มีไว้ใช้",,2021-05-08 19:00:00.000000
104,,['I Roam Alone'],"เป่าเรือยางสำรวจคลองหลังบ้าน นี่มันที่ไหนกันเนี่ย อิหยังวะ 5555
#อย่าหาทำ
#สนับสนุนให้คนเที่ยวใกล้บ้านอย่างมีสติ
**ถ่ายทำก่อนการการล็อคดาวน์นะคะ***",,2021-05-05 19:00:00.000000
105,,['I Roam Alone'],"ถึงวันที่ต้องกลับมารู้จักตัวเอง :)
เรามักออกเดินทางไกล จนลืมใส่ใจสิ่งใกล้ตัว เรามักมองไปข้างหน้า แต่กลับลืมหันมองข้างๆ เรารู้จักคนอื่น แต่ไม่ค่อยรู้จักตัวเอง...
มิ้นท์เป็นคนนึงที่รู้จักรอบโลกมากกว่าแถวบ้าน… เพิ่มเติม",,2021-05-04 18:30:00.000000
106,,['I Roam Alone'],"อย่าแซวผมหน้าม้าหนู + กรดไหลย้อนหายแล้ว!
ตัดร้าน A-Day Salon นะ",,2021-05-03 18:54:00.000000
107,,['I Roam Alone'],"‘พะงัน’ ของฉันกับฟิล์ม 1 ม้วน ดูให้ถึงรูปสุดท้ายนะ :)
เสน่ห์ของพะงัน คือ ความน่าค้นหาแบบแปลก ๆ เป็นพื้นที่แบบ customized ได้ คือ มีหลายซอกมุม หลายอารมณ์ หลายบรรยากาศ… เพิ่มเติม",,2021-04-30 19:00:00.000000
108,,['I Roam Alone'],"กินตลาดเย็นยะลา คาวหวานครบ! ทั้งข้าวยำเจ้าดังอร่อยจนเลียจาน ก๊วยจั๊บไก่นุ่มๆตีนรุ่ยๆเข้มขนสุดๆ ปลาหมึกยัดใส้ข้าวที่เป็นของหวานแบบงงๆ และอื่นๆอีกมากมาย
ขอบคุณพี่จอย พี่ฮะห์ น้องมอสและน้องมาร์คที่พากินและพาเต้น
… เพิ่มเติม",,2021-04-28 19:00:00.000000
109,,['I Roam Alone'],"ไอติมละลาย ใจสลายกว่าเธอไม่รักอีก!
แต่ที่ย่อยสลายได้ คือ ซองไอติมเนสท์เล่ รุ่นผลิตจากเยื่อกระดาษบริสุทธิ์ 100% ที่นำไปรีไซเคิลได้ทั้งหมด ลดขยะพลาสติก
ร้อนนี้ชวนมาเล่น Challenge รักษ์โลก… เพิ่มเติม",,2021-04-26 19:00:00.000000
110,,['I Roam Alone'],"เบตง - กินเฉาก๊วย 100 ปี ทำที 12 ชั่วโมง! แถมทะเลหมอกอัยเยอร์เวงสวยมาาก
ไปเบตงทั้งทีเลยลองไป Skywalk อัยเยอร์เวง ที่ป็อปปูล่าโหวดที่สุดในสามโลก แวะกินบักกุตเต๋และอีกมากมาย ปิดท้ายด้วย ‘เฉาก๊วยเตาฟืน’ สูตร 100… เพิ่มเติม",,2021-04-25 18:00:00.000000
111,,['I Roam Alone'],"ที่สุดของเบตง คือ ทะเลหมอกสวย เฉาก๊วยอร่อย อากาศดี อาหารดีมากๆๆๆ
Ep. 2 วันนี้ 6 โมงเย็น เฉาก๊วยสูตร 100 ปี และ Sky Walk ดูทะเลหมอกที่เปิดปีที่แล้ว!
ส่วนใครยังไม่ดู Ep.1 ซึ่งสนุกมาากและเหนื่อยมาาากก็กดดูได้เลย https://m.facebook.com/story.php?story_fbid=1679571128909377&id=112853268914512",,2021-04-25 14:11:00.000000
112,,['I Roam Alone'],"เบตงคนเดียว แม่ใช้ไปซื้อเฉาก๊วย 8 ชั่วโมงถึง! เหนื่อยมาก หิวมาก อร่อยมาาาาก
ตั้งแต่นั่งเครื่องไปลงหาดใหญ่ ต่อรถตู้หาดใหญ่-ยะลา ต่อรถเบนซ์จากยะลาแชร์กับคุณพี่คุณน้าไปเบตงอีก 3 ชม. เหนื่อยแต่คุ้ม!… เพิ่มเติม",,2021-04-23 18:00:00.000000
113,,['I Roam Alone'],"ไปเบตงคนเดียวแบบมีสไตล์ นั่งเบนซ์ตาหวานไป 555 ไปซื้อเฉาก๊วยให้แม่ อิอิ
คลิปมา 6 โมงเย็นวันพรุ่งนี้ สนุก เหนื่อย แต่อร่ออออยคุ้มค่าระยะทางไกล #การเดินทางตราลูกกตัญญู #เบตง",,2021-04-22 18:40:00.000000
114,,['I Roam Alone'],"เล่นโยคะ จิบน้ำขิง ยิ้มอ่อนๆ
ไม่ได้รักษาใจ
ไม่ได้รักษาหุ่น
รักษากรดไหลย้ออออออออน!!
ใครยังไม่ได้ดูคลิปเมืองที่หนาวที่สุดในโลกทั้ง 3 Ep ไปดูกันด้วย เกี่ยวก้อยสัญญาแล้วนะ",,2021-04-18 10:19:00.000000
115,,['I Roam Alone'],"ชิม 'นมม้า' ที่อึดที่สุดในโลก รสชาติเป็นยังไง! แถมด้วยการลองกินไอติมในวันที่อุณภูมิลดเหลือ -40 องศา บอกได้คำเดียวว่า... แล้วแต่
ตอนสุดท้ายแล้ว บอกลาไกด์สุดหล่อแห่งเมืองที่หนาวที่สุดในโลกกัน
EP. 1 https://youtu.be/2BaMNd7Qz-A
EP. 2 https://youtu.be/UzXIVs74haE",,2021-04-17 19:00:00.000000
116,,['I Roam Alone'],"เมื่ออากาศหนาวจนทำให้ส้อมและบะหมี่ลอยได้ใน 8 นาที! กับการทดลองแปลกๆสนุกๆที่ -40 องศา
ทำไปทำมาหนาวจนจะแข็งตาย! แต่คนที่นี่ใส่แค่ชุดว่ายน้ำกระโดดลงไปในทะเลสาบที่กลายเป็นน้ำแข็งทุกวัน
ทำได้ยังไง ทำไปทำไม ไปดูกันนะคะ
EP.1 https://youtu.be/2BaMNd7Qz-A
Ep.3 https://youtu.be/mxJfxQFOOu0",,2021-04-14 19:00:00.000000
117,,['I Roam Alone'],"ใส่แว่นละฮับ จะได้มองคุณชัดๆไง
อุ้ย! พูดเองขนลุกเอง 555",,2021-04-12 21:12:00.000000
118,,['I Roam Alone'],"วันแรกที่เมืองที่หนาวที่สุดในโลก! แทบตาย!
ที่นี่หนาวจนปลาในตลาดตั้งแข็งเด่เป็นแท่งๆเหมือนดอกไม้ และของสดเหมือนมีชีวิต ที่นี่ -29 คืออุ่นๆ และโรงเรียนจะไม่หยุดเรียนจน -50 องศา
… เพิ่มเติม",,2021-04-11 18:00:00.000000
119,,['I Roam Alone'],"เพิ่งรื้อเจอรูปช่วงเดินทางไปเมืองยาคุสก์เมืองที่ ‘หนาวที่สุดในโลก’ ในหน้าหนาว คิดถึงการเดินทางมาาาก สงกรานต์ร้อนๆมาหนาวไปด้วยกัน
อุณภูมิที่นี่เคยลงต่ำถึง -60 องศา หนาวจนรถยนต์ยังต้องใส่เสื้อหนาว… เพิ่มเติม",,2021-04-10 17:46:00.000000
120,,['I Roam Alone'],"ขอบคุณแม่ผู้เป็นทุกอย่าง :)
เป็นผู้อยู่เบื้องหลังคอยผลักดันทุกความตั้งใจ ทุกเวลาที่หมดกำลังใจ และคอยดันทุกความฝันที่หลายๆ ครั้งดูบ้าบอมากให้ไปข้างหน้า
จนมาวันนี้ยังยอมมาอยู่ข้างหน้า ให้ทำอะไรก็ทำ… เพิ่มเติม",,2021-04-09 18:00:00.000000
121,,['I Roam Alone'],"เอ่อ... อิ... อิ... อิ... อิหยังวะค้าาาาาาาา
#นี่มันเกมส์จับผิดภาพ",เมื่อวานคนเชียร์ให้ไว้ผมตรงกันเยอะ อะวันนี้มีเรฟ,2021-04-06 17:31:00.000000
122,,['I Roam Alone'],"เรียนศิลปะป้องกันตัวสำหรับผู้หญิง กดจุดเดียวรู้เรื่อง!
หย่งชุน คือ ศิลปะการป้องกันตัวสำหรับผู้หญิงให้ การป้องกันตัวที่ไม่เน้นแรงแต่เน้นเทคนิค สนุกมาาาาาาก
… เพิ่มเติม",,2021-04-02 18:04:00.000000
123,,['I Roam Alone'],"ดีใจจัง.... ที่มีเธออยู่กับฉันในทุกๆวัน
(รบกวนไม่อิจฉานะคะ 555)
เธอ คือ ความสบาย
เธอ คือ ความสนุก
เธอ คือ ความสวยงาม
เธอเหมาะกับฉันในทุกๆวัน
จะตอนวันสนุกๆออกจากบ้านไปเดินกินเดินเที่ยว… เพิ่มเติม",,2021-03-30 19:00:00.000000
124,,['I Roam Alone'],"ระนอง ถูกและเยอะขนาดนี้ จะกินยังไงหมด! กุ้งมังกรร้อยเดียวหวานเจี๊ยบ
เอาสเบียงกระโดดขึ้นแพปลา ไปฟาดปูม้า กุ้งมังกร กุ้งยักษ์ กั้งกระดาน หอยชักตีน มีให้กินเต็มมมมไปหมด แถมความรู้แน่นเอี๊ยด… เพิ่มเติม",,2021-03-29 19:00:00.000000
125,,['I Roam Alone'],"หน้าร้อนอยู่ทางนั้น ส่วนน่ารักอยู่ทางนี้ ฮิ้วววว!
ร้อนๆแบบนี้ ออกไปเที่ยวแต่ละทีเหงื่อซกเลย ยังดีมีโพคารี่ สเวท ดื่มแล้วสดชื่นนนนสุดๆ เพราะมีส่วนประกอบแร่ธาตุเหมือนของเหลวในร่างกาย… เพิ่มเติม",,2021-03-29 09:00:00.000000
126,,['I Roam Alone'],"ระนอง ถูกขนาดนี้ เหมากินทั้งเรือโลด!
Ep. 2 มาวันอาทิตย์ 1 ทุ่มตรง
มิ้นท์กระโดดขึ้นเรือประมงหลายลำเพื่อไปคุ้ยหาของกิน เจอกุ้งแชบ๊วยกิโลละ 200 เอ้ย! ไม่ใช่สิ ไปคุยกับพี่ๆชาวประมง ไปพร้อมอาจารย์จาก ม.… เพิ่มเติม",,2021-03-26 18:00:00.000000
127,,['I Roam Alone'],"สวัสดีเบตง ;)
ไปคนเดียว แต่เจอเพื่อนเยอะเลย เย้ๆ",,2021-03-25 21:05:00.000000
128,,['I Roam Alone'],"พีพีสวยมาาาาาก
คิดชื่อคลิปได้! แจก Pool Villa เกาะพีพีที่ Saii Ph iPhi Island Village 3 วัน 2 คืน 5 รางวัล แค่ดูคลิปให้จบ คิดชื่อที่มิ้นท์ถูกใจ ก็รับไปเลย
กติกา
1. ดูคลิปให้จบ
2. แชร์คลิปและ… เพิ่มเติม",,2021-03-23 19:00:00.000000
129,,['I Roam Alone'],"พีพีอยู่กระบี่ ส่วนพี่คนนี้อยู่ในใจน้องได้หม่าาาย 555
1 ทุ่มนี้มีแจก Pool Villa บนเกาะพีพี 3 วัน 2 คืนที่ Saii PhiPhi Island Village!! กี่รางวัลไปลุ้นว่ามิ้นท์ชนะไหม
… เพิ่มเติม",,2021-03-23 16:46:00.000000
130,,['I Roam Alone'],"อยากไปเที่ยววววสิงคโปร์อีกแล้ว ต้องเปิดคลิปดูให้หายคิดถึง
เข้าไปดูเทคนิคจาก มิ้นท์ I Roam Alone, ว่านไฉ เจ้าของเพจ อาสา พาไปหลงและ เมอา I'm Mayyr - Blog แล้วลงมือทำคลิปจากทริปเที่ยวทริปสิงคโปร์ที่ถ่ายเก็บไว้… เพิ่มเติม",ทำคลิปรีวิวยังไงไม่ให้ธรรมดา อยากรู้ก็ตามมาดูมิ้นท์ I Roam Alone เมนเทอร์สายเที่ยวสนุก กินอร่อย จะพาคุณไปรู้จักเมนูขึ้นชื่อของสิงคโปร์ที่แสนจะน่ากิน และไม่ควรพลาด พร้อมมาแนะนำ Tips ดี ๆ ที่ทำให้รีวิวของคุณ… เพิ่มเติม,2021-03-22 15:47:00.000000
131,,['I Roam Alone'],"ทำโอมากาเสะกินเองที่บ้าน แม่เครียดจัด แต่อร่อยผ่าน ผ่าาานไปเลย 5555
ทั้งซูชิข้าวซากุระโปะไข่หอยเม่นพูนๆ ชูโทโร่ โซบะต้มใบชา เทมปุระสูตรยูทูป และขนมหวานดาหน้าเข้ามา
ไม่น่าเชื่อว่าอร่อย… เพิ่มเติม",,2021-03-21 20:00:00.000000
132,,['I Roam Alone'],"แหย่ ‘ไข่มดแดง’ ลงมายำกินสดๆ
แซบซี๊ดดดร้องอื้มมมตอนกิน
ร้องโอ้ยๆตอนหา มดกัดยับเลย 555
ยำไข่มดแดงอร่อยเกินต้าน
อยากทานมันทุกวัน โว๊ะ!
ใครจะไปเที่ยวสงกรานต์นี้
อย่าลืมซื้อประกันการเดินทางไว้ละกัน
เผื่อโดนมดกัดดดด bit.ly/3v8WBmn",,2021-03-18 19:00:00.000000
133,,['I Roam Alone'],"ฤดูไข่มดแดงมาถึงแล้วเด้อ! มิ้นท์ตามแม่เสิดกับพ่อหำไปแหย่ไข่มดแดงมายำ นึกว่ากินแต่ไข่ ตัวก็มาคลานจากจาาาาน!
รอติดตามพรุ่งนี้ตอน 1 ทุ่มเด้อพี่น้อง
มาแถวนี้มีม้าให้ขี่ที่บ้านม้าไทยพร้อมกินพิซซ่าเตาถ่านด้วยค่ะ",,2021-03-17 19:00:00.000000
134,,['I Roam Alone'],"มาแล้ว! รายชื่อผู้ได้รางวัลทั้ง 10 คนที่จะได้รับของรางวัลจากทางการท่องเที่ยวโตเกียวนะคะ ขอบคุณที่มาแบ่งปันประสบการณ์ด้วยกันนะคะ
Patrawee Tiensermpong
Tanchanapradit Tawan
Jaru Wan
Sinceri Koox
Radtikorn Saelim
Yimyam Sunanta
Sutamas Ujjin
Toony Toon
Ann Anniez
Poohpang Kullathida
ติดต่อรับรางวัลได้ทาง mickey.thainchu@gmail.com
ไว้รอเปิดประเทศเมื่อไหร่ เราไปโตเกียวด้วยกันเด้อะ :)",,2021-03-17 10:00:00.000000
135,,['I Roam Alone'],"เที่ยวทะเล 1 วัน กินอร่อย ปล่อยเต่า ครบ!
นั่งเรือท้องใสดูปะการัง ขึ้นเขาดูจุดชมวิวที่สวยจนไม่น่าเชื่อ แวะกินอาหารทะเลร้านดังอร่อยมากๆๆ และปิดท้ายไปสัมผัสความน่ารักของน้องเต่าทะเล… เพิ่มเติม",,2021-03-14 19:00:00.000000
136,,['I Roam Alone'],"ปล้นแม่เที่ยวกลับมาแล้วววว!
พาแม่ไปแสมสาร สัตหีบ 1 วัน ทะเลสวยมาาาาาาก กิน เที่ยว ปล่อยเต่า ครบบบบปิ๊ง คลิปมา 1 ทุ่มค่ะ",,2021-03-14 17:27:00.000000
137,,['I Roam Alone'],"ความสวยหน้าตาเป็นยังไง?
หน้าตายังไงก็ได้ เพราะความสวยไม่ได้ขึ้นอยู่ที่ใครมองมา แต่ขึ้นอยู่ที่เรามองตัวเองอย่างไร
การเดินทางทำให้รู้ว่า ‘ความสวย’ ต่างกันไปในแต่ละที่ และจริงๆแล้วแม้แต่ในวัฒนธรรมเดียวกัน… เพิ่มเติม",,2021-03-12 18:00:00.000000
138,,['I Roam Alone'],"ความคิดถึง...
เคยไหมกับบางคนหรือบางที่ เวลามีอยู่ก็เฉยๆ ของธรรมดา เป็นแค่ชีวิตประจำวัน ไม่ได้สนใจอะไรเท่าไหร่ แต่พอไม่อยู่จริงๆกลับรู้สึกคิดถึง ไม่ใช่การ ‘คิดถึง’ แค่คำพูด แต่เป็นความคิดถึงที่มาถึงแบบเงียบๆ… เพิ่มเติม",,2021-03-10 19:00:00.000000
139,,['I Roam Alone'],"ขอนแก่น- บุกฟาร์มจิ้งหรีด กินอาหารระดับโลกกก!
จิ้งหรีดทอดกรอบกรึ๊บๆ ที่โปรตีนมากกว่าเนื้อวัว โอเมก้ามากกว่าแซลมอล แคลเซี่ยมมากกว่านม ขายตันละ 100,000 บาท ตลาดโลกขยายหลายหมื่นล้าน เพราะนี่คืออาหารแห่งอนาคต
… เพิ่มเติม",,2021-03-08 19:00:00.000000
140,,['I Roam Alone'],"มาเล่นกัน! จงเติมคำในช่องว่าง พร้อม Post ภาพประกอบ ""วันนี้ฉันในวัย... มารอ... อย่างใจจดใจจ่อ อิหยังวะ!""
วันนี้ฉันในวัย 33 มารอกินจิ้งหรีดทอดอย่างใจจดใจจ่อ 5555 อิหยังวะ
คลิปบุกโรงเลี้ยงจิ้งหรีด กินอาหารระดับโลก มา 1 ทุ่มวันจันทร์นะฮับ หย่อยๆๆๆ",,2021-03-07 12:18:00.000000
141,,['I Roam Alone'],"มิ้นท์จะพาไปเดินตามหากระทิงกัน กระทิงตัวใหญ่มากๆ
ติดตามชมตอนต่อไปได้ในวันเสาร์ที่ 13 มีนาคม 2564 เวลา 10.00-11.00 ทางทีวีช่อง New 18 และรับชมย้อนหลังและติดตามตอนอื่นๆ ทั้ง 10 ตอน ได้ที่ สมาคมอุทยานแห่งชาติ - NPAT หรือ Youtube: National Park Association นะคะ",,2021-03-07 09:50:00.000000
142,,['I Roam Alone'],"อำเภอสีชมพู unseen ขอนแก่น ลองชิมก้อยกุ้งดิบๆเป็นๆครั้งแรกในชีวิต และปีนผาหินปูนทรงแปลกๆขึ้นไปดูวิวอลังการงานธรรมชาติสร้าง ชอบมากๆๆ
ที่นี่ยังคงติดอันดับต้นๆในหัวใจเสมอ เป็นสถานที่ที่สวยจนลืมหายใจ… เพิ่มเติม",,2021-03-02 19:00:00.000000
143,,['I Roam Alone'],"อำเภอสีชมพู จังหวัดขอนแก่น
ที่ที่ยอดเขาหินปูนสูงแทงเสียดฟ้า
ที่ที่พระอาทิตย์ขึ้นและพระอาทิตย์ตกสวยเหมือนวาดขึ้นมาเองในจินตนาการ
ที่ที่ประสบการณ์ใหม่และธรรมชาติอยู่ใกล้แค่เอื้อม
ที่ที่การผจญภัยเป็นเรื่องธรรมดา… เพิ่มเติม",,2021-03-02 18:00:00.000000
144,,['I Roam Alone'],"เที่ยวเขาใหญ่กับแมว! พาแมววาดรูป สนุกมาก ส่วนมิ้นท์กินจนลืมแมว 555
ทั้งซี่โครงย่างซอสและสเต็กอร่อยสุดๆ ไหนจะให้แมวคิดได้จุ่มเท้าลงจานสีวาดรูป แถมด้วยโดนบังคับลงเรือหาปลาล่องอ่างเก็บน้ำปะทะคลื่นลม 555 ขอบคุณ … เพิ่มเติม",,2021-02-24 19:00:00.000000
145,,['I Roam Alone'],"ฉันและแมว ขอบคุณที่ทำให้รู้ว่า...
'มันไม่ใช่ว่าเราอยากให้อะไร แต่อยู่ที่เขาต้องการอะไร'
เพราะแมวเป็นสัตว์ซื่อตรงต่อตัวเองและไม่รักษาความรู้สึกใครเอาซะเลย เวลาไม่อยากได้ในสิ่งที่เราให้ มันก็ชัดเจน เช่น… เพิ่มเติม",,2021-02-24 18:52:00.000000
146,,['I Roam Alone'],"“ชีวิตช่วงนี้เป็นอย่างไรบ้าง?”
""การทดลอง""
ขอคอมเม้นท์คำว่า 'บทเรียนจากชีวิตหลังวัยสามสิบ' หน่อย โหหหหห! ต้องบอกว่าบทเรียนจากชีวิตวัยสามสิบนิดๆสิ อิหยังงงง 555","“เรายังไม่เคยรู้สึกว่าทำอะไรได้ดีเลยนะ”
.
สนทนากับ ‘มิ้นท์’ - มณฑล กสานติกุล เจ้าของเพจและแชนแนลยูทูบ I Roam Alone บล็อกเกอร์สาวผู้เดินทางมากว่าร้อยประเทศ และทุกทวีปทั่วโลก… เพิ่มเติม",2021-02-23 20:25:00.000000
147,,['The Momentum'],"“เรายังไม่เคยรู้สึกว่าทำอะไรได้ดีเลยนะ”
.
สนทนากับ ‘มิ้นท์’ - มณฑล กสานติกุล เจ้าของเพจและแชนแนลยูทูบ I Roam Alone บล็อกเกอร์สาวผู้เดินทางมากว่าร้อยประเทศ และทุกทวีปทั่วโลก… เพิ่มเติม",,2021-02-21 20:00:00.000000
148,,['I Roam Alone'],"ผมใหม่ ยิ้มเก่า ;)
ขอบคุณร้าน A day salon อิอิ",,2021-02-22 18:20:00.000000
149,,['I Roam Alone'],"บุกโรงเลี้ยง ‘ด้วงสาคู’ เอามาทำกินทุกเมนู! อร่ออออย! ทั้งดิบ กระเพรา ผัดข่า ลาบ ครบเลย แอร๊ยยส กิโลละ 500 นะเนี่ย ส่วนรสชาติต้องรอดู โอ้วโหววว
ได้ดูกันตั้งแต่ตัวอ่อน ยันตัวใหญ่ ใช้เลื่อยโค่นต้นสาคูลงมาให้อาหาร… เพิ่มเติม",,2021-02-21 19:00:00.000000
150,,['I Roam Alone'],"บุกโรงเลี้ยงด้วงสาคู้ววว กิโลละ 500! เคยเห็นครั้งแรกและเคยกินครั้งแรก ตั้งแต่ตัวเล็กยันมาอยู่บนจาน 555 รสชาติเป็นยังไง? หน้าตาเป็นยังไง? มาดูตอน 1 ทุ่ม
เห็นยิ้มๆ มีอึ้งไปเหมือนกันนะฮับ",,2021-02-21 14:52:00.000000
151,,['I Roam Alone'],"พาเดินป่าตอนกลางคืน มีแต่สัตว์ไม่รู้จัก กรี๊ดดดด!
สัตว์อะไรจับปุ๊บ ตายปั๊บ! เดินสนุก ตลก กรี๊ดกร๊าดมาก กับเรื่องราวสัตว์โลกกลิ่นเขียวๆฉุนๆ มีกัดกันเล็กน้อยในป่ากลางคืนที่พังงา 555
ไปดูเองละกันค่ะ",,2021-02-16 19:00:00.000000
152,,['I Roam Alone'],"ก่อไฟนอนในป่า หาปลาอร่อออยกิน! อิหยังวะสุดขีดไม่น่าเล้ยยยย
หน้าที่เดียวของมิ้นท์ คือ ก่อไฟ เทคนิคใหม่เพียบ! ถามคำเดียว 2 ทุ่มได้กินข้าวรึยัง?
และปลาจีดที่พี่โจบอกว่า ‘อร่อยและหวานมาก หากินยากน้อง’ จะเจอไหม?
… เพิ่มเติม",,2021-02-12 17:30:00.000000
153,,['I Roam Alone'],"อยากพักใจให้มองมา แต่ถ้าอยากพักสายตาให้หันไปทางอื่น!
#แดงไป๊ #ให้เลขบ้าน
อย่าลืมดูคลิปตรุษจีนมิ้นท์ด้วย ตลกไป๊! https://youtu.be/PiPn6yH9Ws0",,2021-02-11 17:24:00.000000
