,Place,Person,Post,Share,Date
10,,['เที่ยวตามโปร'],"🔥#โปรลับ จาก Mandarin Oriental คืนปีใหม่
▶️ ปกติ 2 คืนราคา 60,027.- รวมอาหารเช้า แต่มีโปรลับ สองคืน 47,080 เนท รวมอาหารเช้า เป็นห้อง Deluxe Room มี balcony สามารถออกไปยืนชมพลุได้เลย แต่ !… ดูเพิ่มเติม",,2021-11-30 14:35:00.000000
11,,['เที่ยวตามโปร'],"🔥สายปั่นแต้ม IHG ห้ามพลาด
✅จองวันนี้วันสุดท้าย ! เข้าพักก่อน 31 ธค. 64 รับคะแนนสะสม 5X
✅ต้องเป็นการจองที่พักใหม่ วันที่ 29-30 พย. 64 ถึงจะได้คะแนน 5X
✅คนที่เคยลงทะเบียนโปร 3X ก่อนหน้านี้ไปแล้ว จะเข้าร่วมโปร 5X… ดูเพิ่มเติม",,2021-11-30 09:09:00.000000
12,,['เที่ยวตามโปร'],"จองไลฟ์นี้ฟรี เครดิต 1,000 บาท ทุกดีล!!! กับ 37 โรงแรม เครือ Marriott ทั่วไทย ส่งท้ายปี เล่นเกมแจก Voucher ที่พัก อาหาร มากมาย!!! 🎉
🔥
.
✨ ส่งท้ายความสุขสิ้นปี ถ้ายังไม่รู้ว่าเทศกาลท่องเที่ยวนี้ไปไหนดี… ดูเพิ่มเติม",,2021-11-29 18:27:00.000000
13,,['เที่ยวตามโปร'],"อีกแล้วเหรอ เริ่ม 30 พย. 64
ใครมีไฟล์ทไปเปลี่ยนเครื่องเช็คข่าวกับสายการบิน
ด้วยนะครับ
https://bit.ly/3rjBHBC",,2021-11-29 15:28:00.000000
14,,"['เที่ยวตามโปร', 'อ.หางดง จ.เชียงใหม่']","เชียงใหม่อากาศดีมากกก
ยังไม่อยากกลับเลย ไว้มาใหม่ครับ
Veranda High Resort Chiang Mai - MGallery",,2021-11-29 11:23:00.000000
15,,['เที่ยวตามโปร'],"ดีลสุดคุ้ม 37 โรงแรม เครือ Marriott ทั่วไทย ส่งท้ายปี 📢
พิเศษ !!! จองในไลฟ์ ฟรีเครดิตโรงแรม 1,000 บาท 🔥
วันจันทร์ที่ 29 พ.ย. 64 นี้ หน้าเพจ 18:30 น. เป็นต้นไป
.
✨ ส่งท้ายความสุขสิ้นปี… ดูเพิ่มเติม",,2021-11-28 19:00:00.000000
16,,['เที่ยวตามโปร'],"#staycationดูพลุ #ที่คุ้มที่สุด
Christmas eve 24 ธันวาคมนี้ อยากดูพลุคุ้งน้ำเจ้าพระยาแบบไพรเวทในห้องพัก แนะนำโปรนี้ๆ
**รีบนะครับ มีจำนวนจำกัด !
The Peninsula Bangkok
✅โปร “Sam Jai” ✅ราคา 7,900 บาท
#… ดูเพิ่มเติม",,2021-11-28 16:58:00.000000
17,,['เที่ยวตามโปร'],"Kimpton Kitalay Samui🌴🏄🏻‍♂️
หากใครติดใจ kimpton malai ที่กรุงเทพ ต้องห้ามพลาด
kimpton ที่สมุยนะครับ โรงแรมใกล้เปิดแล้วด้วย
.
✅Stay More Get More✅
ดื่มด่ำกับสิทธิเศษที่มากยิ่งขึ้น เมื่อเข้าพัก 3 คืน
… ดูเพิ่มเติม",,2021-11-28 09:04:00.000000
18,,['เที่ยวตามโปร'],"#accorplus #stayplusคุ้มๆ
ค่าสมัคร(ตอนนี้) 6,120 เอาฟรีไนท์มาแลกนอนคืนละ 27,375 คุ้มดีนะครับ ใบไม้เปลี่ยนสีปีหน้าเจอกันที่เกียวโตน้าา ถ้าได้ไปนะ🤣",,2021-11-27 20:37:00.000000
19,,['เที่ยวตามโปร'],"#ทางลัดบัตรสถานะGHA
ก่อนที่ GHA Discovery จะปรับโปรแกรมใหม่นะครับ ใครยังไม่มีสถานะเครือนี้ โบกบัตรเครดิตมาแมทสถานะเก็บไว้ก่อนเลย
✅บัตร Mastercard World Elite
Fast-track to DISCOVERY Black 12 เดือน
(no minimum… ดูเพิ่มเติม",,2021-11-27 08:25:00.000000
20,,['เที่ยวตามโปร'],เชียงใหม่อากาศดี แต่เงียบเหงาจัง :(,,2021-11-26 20:27:00.000000
21,,['เที่ยวตามโปร'],"🔥ดีลที่พัก ภูเก็ต พังงา กระบี่
ลดราคาอย่างโหด เริ่ม 990.- /คืน
✅มีฟรีอัพเกรดห้อง + อาหารเช้า
✅มีดีลแพ็กเกจทริปล่องเรือ พร้อมห้องพัก
.
ดีลเด็ดโพสต์นี้ มีที่พักไหนบ้าง รายละเอียดอย่างไร
เลื่อนดูในโพสต์ได้เลยยย..… ดูเพิ่มเติม",,2021-11-26 19:00:00.000000
22,,['เที่ยวตามโปร'],"The Peninsula Bangkok
ไม่ festive ตรงไหนเอาปากกามาวงครับ !
ถึงขนาดสั่งต้นคริสต์มาสของจริงจากแคนาดา🎄🎅🏼
มาตั้งกลางล็อบบี้ แนะนำไปลอง afternoon tea
ก่อนก็ได้ครับบรรยากาศมันได้จริงๆ
🛒ทางไปซื้อ >> … ดูเพิ่มเติม",,2021-11-25 19:03:00.000000
23,,['เที่ยวตามโปร'],"🔥🔥ซื้อวอยเชอร์ Waldorf Astoria ยังไงให้ถูกกว่าชาวบ้าน !
.
#โพสนี้มีโค้ดลับมาบอกครับ กับโปรสุดคุ้มจากงาน
“Siam Paragon Bangkok Luxurious Celebra-cation Fair”
ไม่ต้องไปถึงพารากอนก็ได้ช้อปแบบคุ้มๆกว่าใครแน่นอน… ดูเพิ่มเติม",,2021-11-25 10:03:00.000000
24,,['เที่ยวตามโปร'],"มีโค้ดลด Klook มาฝากครับ จำนวนจำกัด !
🛒 https://bit.ly/30Z5ww4
#พิเศษ ใส่โค้ด “ KLK1000TH” ลดเพิ่ม 1,000
เมื่อซื้อขั้นต่ำ 5,000 บาท
.
✅Voucher แทนเงินสด 8,100 บาท(4,050 * 2 ใบ)
ใส่โค้ดลด เหลือ 5,000 บาท… ดูเพิ่มเติม",,2021-11-24 19:56:00.000000
25,,['เที่ยวตามโปร'],"Mandarin Oriental, Bangkok
เบอร์หนึ่งตลอดกาลกับโปรที่คุ้มที่สุดครับ
ใครที่ยังไม่ได้ลอง ห้ามพลาด !
.
🛒ทางไปซื้อ >> https://bit.ly/3r4wdKT
“𝐄𝐗𝐏𝐄𝐑𝐈𝐄𝐍𝐂𝐄 𝐓𝐇𝐄 𝐋𝐄𝐆𝐄𝐍𝐃”
… ดูเพิ่มเติม",,2021-11-24 11:00:00.000000
26,,['เที่ยวตามโปร'],"#limoบัตรciti
Q: ปีนี้ไม่ได้ใช้สิทธิ limo บัตร citi prestige เลย ทำไงดี?
.
A: แนะนำเคล็ดลับ ให้จองล่วงหน้าเก็บไว้ใช้ปีหน้า
✅สิทธิ limousine สามารถจองล่วงหน้าได้ 6 เดือน
จองให้สุดตาราง พอจะใช้จริงก็ค่อยแก้ไขการจองครับ
✅สามารถจองออนไลน์ได้ >> https://prd-web-citi-limousine.azurewebsites.net/detail",,2021-11-23 19:57:00.000000
27,,['เที่ยวตามโปร'],"Mövenpick Siam Hotel Na Jomtien Pattaya
ยอดฮิตพัทยาครับ เด็กๆชอบมาก ทุกห้องเห็นวิวทะเล
มี chocolate hour ทานฟรีสำหรับแขกที่เข้าพักทุกคน
🛒🔥ทางไปซื้อ >> https://bit.ly/3oVrOXM
#… ดูเพิ่มเติม",,2021-11-23 14:19:00.000000
28,,['เที่ยวตามโปร'],"#CyberMonday
เป็นตั๋วบินตรงไปยุโรปราคาดีที่สุดของป้า Thai Airways เลย
￼￼￼กรุงเทพ - มิลาน ไปกลับ 17,595 บาท
🛫class w สะสมไมล์ได้ 25%
👜น้ำหนักกระเป๋า 20 กก.
📆เดินทางได้ถึง 26 มีค. 65
🛒 https://bit.ly/3HImDmD",,2021-11-22 22:02:00.000000
29,,['เที่ยวตามโปร'],"#สำหรับคนหาตั๋วกลับไทยครับ
Stockholm -> Bangkok
ชั้นธุรกิจ SWISS, Austrian air, Lufthansa
ขาเดียว 25,095 บาท
ไปกลับ 38,015 บาท
👜 น้ำหนัก 64 kg
🛒 https://www.swiss.com/th/en/homepage",,2021-11-22 09:50:00.000000
30,,['เที่ยวตามโปร'],"#อัพเดท Blue Ribbon Club Lounge สำหรับคนที่จะใช้ priority pass, dragon pass ใช้บริการ
ตั้งแต่ 1 พ.ย. เป็นต้นไปจนกว่าจะมีการเปลี่ยนแปลง
✅เดินทางกับสายการบินอื่น + ใช้บัตร priority pass / dragon pass… ดูเพิ่มเติม",,2021-11-21 19:37:00.000000
31,,['เที่ยวตามโปร'],"#เย็นนี้กินไรดี
คุ้มมากๆ โปร grab food สั่งอาหารอย่างน้อย 250 บาท ได้คืน 250 บาท ไว้สั่งอาหารครั้งต่อไปไม่มีขั้นต่ำ ลิมิตคนละ 2 ครั้ง
ใส่โค้ด : grab250",,2021-11-20 16:02:00.000000
32,,['เที่ยวตามโปร'],"ลอยกระทงพลุริมน้ำอลังการเต็มตาขนาดนี้ คิดว่าคืนปีใหม่จะขนาดไหน เช้านี้ตื่นมารีบกดดูห้องแลกแต้มเลยครับ 🤣
Royal orchid sheraton ไม่มีให้แลก อาจจะยังไม่เปิดหรือเต็มไปแล้ว
Millenium Hilton ต้องกดสองคืน ราคา/ห้องแลกคะแนนถึงขึ้น",,2021-11-20 09:38:00.000000
33,,"['เที่ยวตามโปร', 'The Peninsula Bangkok']","ปีนี้โค้งน้ำแถว MO, เพนนิน, แชงกรีลาพลุแน่นจริงๆ
ลอยกระทงนี้มีแต่ความสุขทุกคนนะครับ😁🎉",,2021-11-19 22:06:00.000000
34,,['เที่ยวตามโปร'],"Grand Mercure Khao Lak Bangsak
รีสอร์ท 5 ดาว แห่งใหม่ล่าสุดใน #เขาหลัก จาก 𝗔𝗰𝗰𝗼𝗿
พร้อมโปรสุดฮ็อต ห้องพัก+อาหารเช้า เริ่มต้น 1,254 บาท สุทธิ
🔥จองเลย คลิกที่นี่👉 bit.ly/3oF7KJ2
🛏️ห้องพักเริ่มต้น ปกติ 2,500+++… ดูเพิ่มเติม",,2021-11-18 19:52:00.000000
35,,['เที่ยวตามโปร'],"#โปรแรงจากไอบิส
🔥🛒ทางไปช้อป >> https://bit.ly/3cjJuqi
ibis Erawan Hotels เปิดราคามาคุ้มมากๆ เริ่มต้น 639.90 บาท/คืน รวมอาหารเช้า ใช้ได้ทั่วไทยและเก็บไว้ใช้ได้ถึง 30 มิย. 65
👇🏻👇🏻👇🏻
ไอบิส กรุงเทพ สุขุมวิท 4 |… ดูเพิ่มเติม",,2021-11-18 08:29:00.000000
36,,['เที่ยวตามโปร'],"คิดถึงเกาหลีเหมือนกันเนอะ
📍 Eojjeoda Eodal Donghae-sri, South Korea🇰🇷
https://eojjeoda-eodal.co.kr/",,2021-11-16 21:27:00.000000
37,,['เที่ยวตามโปร'],"The Ritz-Carlton, Koh Samui
#มาบอกเทคนิคความคุ้ม จองวันพักปลายเดือนนี้ แล้วเลื่อนไปเข้าพักช่วงไฮซีซั่นกลางปีหน้า คุ้มมากๆครับ
👉🏻โปร One for One Offer 1 คืนแถมอีก 1 คืน เฉลี่ยราคาเริ่มต้นคืนละ 5,885 บาท หรือ… ดูเพิ่มเติม",,2021-11-16 19:04:00.000000
38,,['เที่ยวตามโปร'],"Singapore Airlines
ที่นั่งแบบใหม่ fully-flat beds บนเครื่อง B737-8 max ของสิงคโปร์แอรไลน์ครับ ถือเป็นการพัฒนาที่นั่งบนเครื่อง narrow body เลย
ที่เจ๋งของที่นั่งแบบนี้คือ ‘throne seat’ มีพื้นที่ส่วนตัวเยอะและเป็นส่วนตัว",,2021-11-16 14:52:00.000000
39,,['เที่ยวตามโปร'],"🎉ใครเตรียมเที่ยวช่วงนี้ เที่ยวให้คุ้ม กับบัตรเครดิต SCB ULTRA PLATINUM จองตั๋วบิน พักโรงแรม หรือ แวะช้อปก่อนบิน รับคะแนนเพิ่ม X5
✅คุ้มยังไง ผมจะเล่าให้ฟังครับ
#มาทำความรู้จักบัตรนี้กันก่อน
บัตรเครดิต SCB ULTRA… ดูเพิ่มเติม",,2021-11-15 16:00:00.000000
40,,['เที่ยวตามโปร'],"BKK-Amsterdam BC ไปกลับ 48,698
ราคาตั๋ว BC ถูกลงๆ สวนทางกับข่าวโควิดยุโรปหนักขึ้นๆ😅",,2021-11-15 11:19:00.000000
41,,['เที่ยวตามโปร'],"#KrisFlyer
คนที่เล่นโปรโอนแต้มบัตรเครดิตเข้า KrisFlyer miles แล้วลองส่อง award กันยังครับ sweet spot ของไมล์เจ้านี้คือแลกไปออสเตรเลีย นิวซีแลนด์ ตุรกี แอฟริกาใต้ ลองกดดูช่วงตุลาคมปีหน้า ที่นั่งปล่อยมาพอสมควร … ดูเพิ่มเติม",,2021-11-14 19:44:00.000000
42,,['เที่ยวตามโปร'],"#ใครๆก็จะไปมัลดีฟส์
ได้ข่าวห้องแลกแต้มเครือบองวอยที่ maldives เริ่มหายากแล้ว จะใช้คะแนนฮิลตันแลก waldorf maldives ก็แต้มเฟ้อมาก😅 ลองมาดูเครือ IHG ครับ
InterContinental Maldives Maamunagau Resort
ห้อง overwater… ดูเพิ่มเติม",,2021-11-14 10:14:00.000000
43,,['เที่ยวตามโปร'],"ชาวเที่ยวตามโปรชอบสายไหนครับ😁
BKK - Newyork BC ไปกลับ
✈️Japan airlines :: Sky Suite
เก็บไมล์เข้า bangkok airways ได้ 24,022 ไมล์
👉🏻28,000 ไมล์ แลกตั๋วไปกลับมัลดีฟส์ได้ 1 ใบ
🛒 >> https://www.jal.co.jp/th/en/
.
… ดูเพิ่มเติม",,2021-11-13 15:58:00.000000
44,,['เที่ยวตามโปร'],"Little Shelter เชียงใหม่ ลดเยอะมาก !
จาก 3,600 บาท ลดเหลือ 1,800 บาท
เชียงใหม่หนาวแล้ว ไปเที่ยวกัน
.
#รายละเอียดโปรโมชั่น
ห้อง Little Cozy จาก 3,600.- ลดเหลือ 1,800.- /ห้อง
✔ ราคานี้ ฟรี !! อาหารเช้า สำหรับ 2… ดูเพิ่มเติม",,2021-11-12 19:00:00.000000
45,,['เที่ยวตามโปร'],"Hotel Muse, Bangkok
เจอบูธในงาน “𝐃𝐫𝐞𝐚𝐦 𝐕𝐚𝐜𝐚𝐭𝐢𝐨𝐧 𝐖𝐢𝐧𝐭𝐞𝐫 𝐄𝐝𝐢𝐭𝐢𝐨𝐧” ที่ CentralwOrld ครับ โรงแรมจะกลับมาเปิด 1 ธันวาคมนี้ เลยเอา 𝑺𝑻𝑨𝒀𝑪𝑨𝑻𝑰𝑶𝑵 𝑷𝑨𝑪𝑲𝑨𝑮𝑬𝑺 ที่ขายในงานมาฝากครับ
▪️ 𝙅𝙖𝙩𝙪 𝘿𝙚𝙡𝙪𝙭𝙚 :: 2,900 บาท/คืน
>… ดูเพิ่มเติม",,2021-11-11 19:45:00.000000
46,,['เที่ยวตามโปร'],"Capella Bangkok
โปรดีครับ บัตรของขวัญห้องริเวอร์ฟรอนต์ 2 คืน ราคา 13,900 บาทสุทธิ/คืน รับฟรี 1 คืนทันที เท่ากับเฉลี่ยคืนละ 9,266 บาท เท่านั้น!
.
✅บัตรของขวัญสามารถใช้เข้าพักแยกกันได้จนถึงวันที่ 31 มีนาคม 2565 … ดูเพิ่มเติม",,2021-11-11 10:15:00.000000
47,,['เที่ยวตามโปร'],"คนอื่นว่าไง ออกโปรแต่ใช้ travel voucher จ่ายไม่ได้
แย่มากเลย ลูกค้าเก่าคงเข็ด ลูกค้าใหม่ก็ไม่กล้าซื้อ
ลองปรับวิธีคิดดูใหม่นะป้า Thai Airways☹️
https://www.facebook.com/541423619297203/posts/4198986600207535/?d=n",,2021-11-11 08:05:00.000000
48,,['เที่ยวตามโปร'],"สายการบิน Royal jordanian ลาย discovery petra
รูปเพตราเด่นเลย โปรโมทประเทศตัวเองได้ดีมาก 👍🏻
📸Royal Jordanian",,2021-11-10 17:58:00.000000
49,,['เที่ยวตามโปร'],"Banyan Tree Bangkok
ส่องโปร 11.11 จนมึน🤣 เลือกเอาโปรนี้มาฝากกับสามแพคเกจ มีทั้งล่องเรือ Saffron พร้อมดินเนอร์สุดหรูหรือ rooftop ดินเนอร์บน Vertigo เก็บไว้ใช้ได้จนถึง 30 เมษาปีหน้าเลยครับ
🔥🔥🔥🔥🔥🔥🏨🏨🔥🔥🔥🔥🔥
✅… ดูเพิ่มเติม",,2021-11-10 15:04:00.000000
50,,['เที่ยวตามโปร'],"ทีม citi prestige ไปต่อมั้ย?
#ต่ออายุบัตร จ่ายรายปี 8,453 บาท อย่าลืมโทรขอคะแนนพิเศษ 70,000 แต้ม(เนื่องจากบัตร central gift card หมด) ส่วน benefit อื่นๆยังมีเหมือนเดิม
✅limousine 3 ครั้ง (1 ครั้งที่แถมเพิ่ม… ดูเพิ่มเติม",,2021-11-09 21:26:00.000000
51,,['เที่ยวตามโปร'],"Melati Beach Resort & Spa 🌴🏄🏻‍♂️
สัมผัสโรงแรมหรู 5 ดาวเกาะสมุย บนชายหาดส่วนตัว
โปรพิเศษ เริ่มต้น 2,900-. /คืน ฟรี อัพเกรดห้อง !!
.
🌊 Grand Deluxe 2,900 / ห้อง / คืน (ปกติ 3,400 บาท)
👉 ทางไปจอง : … ดูเพิ่มเติม",,2021-11-09 19:13:00.000000
52,,['เที่ยวตามโปร'],"ลอนดอนก็แค่ปากซอย !
.
ทีม sino ไปอังกฤษไม่ต้องกักตัวแล้ว
มีผล 22 พย. นี้
#สรุปวัคซีนที่เข้าได้ไม่กักตัว
Oxford/AstraZeneca
Pfizer BioNTech
Moderna
Janssen
Sinovac
Sinopharm Beijing
Covaxin
https://www.facebook.com/100106679076276/posts/127054003048210/?d=n",,2021-11-09 14:38:00.000000
53,,['เที่ยวตามโปร'],"ready? การบินไทย 11.11
รอบนี้ควรให้ใช้ travel voucher จ่ายได้นะ Thai Airways
https://bit.ly/3obfXVn",,2021-11-09 08:40:00.000000
54,,['เที่ยวตามโปร'],"#ชี้เป้า ส่วนลด Robinhood 50 บาท เมื่อสั่งขั้นต่ำ 50 บาทครับ วันละ 15,000 สิทธิ์ 8-14 พย. นี้
วิธีเก็บ
-เข้าแอพ Scb Easy
-เลือกที่ Easy Bonus
-โค้ดเมื่อเก็บแล้ว มีอายุ 3 ชั่วโมง",,2021-11-08 11:34:00.000000
55,,['เที่ยวตามโปร'],"✈️BKK - Osaka ชั้นธุรกิจ JAL
ไปกลับ คนละ 33,105 บาท
วิธีจอง
-กดผ่านแอพ traveloka ช่วง 11:00-12:00 ถึงวันที่ 11 พ.ย.นี้
-กดเดินทาง 2 คน
-หน้าจ่ายเงิน ใส่โค้ด SUPERINTER1 ลดอีก 3,000 บาท
ว่าแต่สงกรานต์จะได้ไปใช่มั้ย😂😂",,2021-11-07 11:43:00.000000
56,,['เที่ยวตามโปร'],อาคารผู้โดยสารใหม่ SAT-1 สนามบินสุวรรณภูมิสวยมากครับ เปิดใช้ 2566 รอเลย🇹🇭 👍🏻,"ครั้งแรกในไทย นั่งรถไฟไปขึ้นเครื่องบินที่ Satallite 1 สนามบินสุวรรณภูมิ
หากใครได้มีโอกาสเดินทางไปต่างประเทศ อาจจะเคยมีประสบการณ์นั่งรถไฟในสนามบิน
เพื่อไปอีกอาคารที่เครื่องบินจอดอยู่… ดูเพิ่มเติม",2021-11-06 19:42:00.000000
57,,['เที่ยวตามโปร'],"#อัพเดทเรื่อง travel voucher ของThai Airways ครับ
ความน่าสนใจอยู่ที่ข้อ 6 👉🏻”หากใช้ไม่หมด มูลค่าที่เหลือสามารถนำมาคืนเงินได้ในช่วงเวลา 6 เดือน ก่อน 31 ธค. 65”
ถ้าเราถือไว้รอกลางปีหน้า เราจะได้เงินคืนจริงๆใช่มั้ยป้า🤣",,2021-11-05 17:15:00.000000
58,,['เที่ยวตามโปร'],"❗️❗️ #ห้ามพลาด ดีลพิเศษ Love Andaman
✨ เปิดขายผ่าน SCB Shop Deal เริ่ม 599.- /คน
🌊 ไปทะเลคือคำตอบ.. แพลนเที่ยวใครยังว่าง ไปจองกันได้
.
1. เกาะไข่นอก-ไข่ใน :
💸 ผู้ใหญ่ 599.- /คน และ เด็ก 499.- /คน (จากราคาปกติ… ดูเพิ่มเติม",,2021-11-04 19:08:00.000000
59,,['เที่ยวตามโปร'],"#กรุงศรีตัวเต็ง Citi group
ลุ้นกันสนุกมาก BAY ได้ไปน่าจะดีกว่า BBL
ชอบกรุงศรี แอพ Uchoose คือดีมากๆๆ
https://thunhoon.com/article/247705",,2021-11-04 08:59:00.000000
60,,['เที่ยวตามโปร'],"#รพในกรุงเทพแห่งนึง
ARI clinic วันนี้เวรผมเอง จากที่เคยตรวจวันนึง 40-50 เคสเมื่อสองเดือนก่อน แต่วันนี้มีคนไข้แค่ 1 คนครับ คงต้องรอดูกลางเดือนนี้ว่าจะเป็นยังไง
ไม่ได้โพสให้ทุกคนประมาทนะ… ดูเพิ่มเติม",,2021-11-03 14:58:00.000000
61,,['เที่ยวตามโปร'],"🔥Thai Airways : เปิดขาย smile value pack นะครับ เป็นบัตรเที่ยวเดียว แพคนึงมี 4 ใบ เดินทางได้ทั่วประเทศ
(ตั๋ว Flexi คลาส K สามารถเล่นโปรทางลัดบัตรทองได้นะครับ)
#เส้นทาง
เดินทางระหว่าง กรุงเทพฯ และ เชียงราย… ดูเพิ่มเติม",,2021-11-02 18:41:00.000000
62,,['เที่ยวตามโปร'],"📣 เกินต้าน !!! #ไลฟ์โปรลับ ลดโหดม้ากกกก
🚗 ขนทัพ 16 โรงแรมโนโวเทล เมอร์เคียว ไอบิส และ ไอบิส สไตล์ เครือ ‘The Erawan Group’
🪙 จ่ายหลักร้อย จองวันนี้ เที่ยวได้ถึงปีหน้า OMG!!
.
🧧 จัดเต็มจัดใหญ่ พร้อมแจก… ดูเพิ่มเติม",,2021-11-02 18:28:00.000000
63,,"['เที่ยวตามโปร', 'สำนักงานใหญ่ บริษัท การบินไทย จำกัด มหาชน']","#แชร์ครับ สำหรับคนที่มีตั๋ว First class การบินไทย
ของผมเป็นตั๋วไปลอนดอนนะครับ เจ้าหน้าที่แจ้งว่าตอนนี้มี 2 option
1.) ยืดอายุตั๋วไปจนถึงธ.ค. 65
ถ้าตอนนั้นยังไม่มี First class ให้บริการ สามารถเดินทางชั้นธุรกิจและคืนส่วนต่างค่าตั๋วให้ (ตั๋วแลกไมล์ก็คืนไมล์ส่วนต่าง)
2.) เปลี่ยนเป็น travel voucher เพื่อใช้จองเที่ยวบินอื่นๆ",,2021-11-02 15:46:00.000000
64,,['เที่ยวตามโปร'],"🔥ขนทัพ 16 โรงแรมโนโวเทล เมอร์เคียว ไอบิส และ ไอบิส สไตล์ เครือ ‘The Erawan Group’ มาลดแบบโหดๆ
.
🧧 พร้อมแจก Voucher ที่พัก และสิทธิพิเศษอีกเพียบ
เที่ยวไลฟ์สไตล์ไหน #ไลฟ์โปรลับ ครั้งนี้ก็ตอบโจทย์ มีให้ครบ… ดูเพิ่มเติม",,2021-11-01 18:58:00.000000
65,,['เที่ยวตามโปร'],"แต้มบุญดี วันนี้ได้ toyota majesty จากบัตร Citi prestige มาส่งบ้านครับ ไปเมืองนอกไม่ได้ก็ใช้สิทธิในประเทศวนไปแหละ
รอลุ้นเจ้าของใหม่อยู่ว่าใครได้ไป ไม่รู้บัตรนี้จะกลายเป็น“BBL prestige sawasdee” หรือป่าว🤣",,2021-11-01 16:01:00.000000
66,,['เที่ยวตามโปร'],"#ทางลัดบัตรทองROP
ใครเดินทางบ่อยๆคุ้มเลย บินในประเทศ 60 เที่ยวใน 6 เดือน รับไปเลยบัตรทองการบินไทย 2 ปี เฉลี่ย 10 เที่ยวต่อเดือนเอง🤣🤣
✅เงื่อนไข
สมาชิก ROP บัตรเบสิก&บัตรเงิน เดินทางกับการบินไทยและไทยสมายล์… ดูเพิ่มเติม",,2021-11-01 13:38:00.000000
